K,normalized_K,inverse_K,alpha,seed
118,9.16623539464566,0.000620435510556916,0.3,507
30,2.3303988291472018,0.05959811016084131,0.3,508
114,8.855515550759366,0.0006960180459347941,0.3,509
131,10.176074887276114,0.00043792427415697616,0.3,510
19,1.4759192584598944,0.27318572443819455,0.3,511
43,3.340238321777656,0.017950442230363003,0.3,512
164,12.739513599338036,0.00020708906987454686,0.3,513
71,5.51527722898171,0.003373718494643336,0.3,514
115,8.93319551173094,0.000676047487598866,0.3,515
101,7.8456760581289124,0.0010420744753700934,0.3,516
19,1.4759192584598944,0.27318572443819455,0.3,517
116,9.010875472702514,0.0006568154705946015,0.3,518
63,4.893837541209123,0.005025371504351538,0.3,519
76,5.903677033839577,0.002689003474612981,0.3,520
21,1.631279180403041,0.1956916771052247,0.3,521
49,3.806318087607096,0.011614033406709717,0.3,522
14,1.0875194536020274,0.7560372935188074,0.3,523
107,8.311755823958352,0.0008597207562688625,0.3,524
35,2.7187986340050685,0.035651394604417457,0.3,525
115,8.93319551173094,0.000676047487598866,0.3,526
80,6.214396877725871,0.002266400797662488,0.3,527
13,1.0098394926304541,0.9678888718320209,0.3,528
95,7.379596292299472,0.0012780798465341003,0.3,529
52,4.0393579705218166,0.00952705909047003,0.3,530
118,9.16623539464566,0.000620435510556916,0.3,531
53,4.11703793149339,0.008940952184894786,0.3,532
33,2.563438712061922,0.04337673621641649,0.3,533
18,1.398239297488321,0.32713598609777417,0.3,534
5,0.38839980485786696,23.39214190570292,0.3,535
38,2.9518385169197887,0.02710345664724279,0.3,536
29,2.2527188681756285,0.06672829241413494,0.3,537
62,4.81615758023755,0.005300673317789519,0.3,538
69,5.359917307038564,0.003710846886045888,0.3,539
68,5.2822373460669905,0.003895892474602174,0.3,540
19,1.4759192584598944,0.27318572443819455,0.3,541
13,1.0098394926304541,0.9678888718320209,0.3,542
65,5.049197463152271,0.004528198767769069,0.3,543
12,0.9321595316588807,1.2638606260652467,0.3,544
56,4.35007781440811,0.007441775786014798,0.3,545
35,2.7187986340050685,0.035651394604417457,0.3,546
39,3.0295184778913624,0.02485543191123141,0.3,547
14,1.0875194536020274,0.7560372935188074,0.3,548
120,9.321595316588807,0.0005866321369187304,0.3,549
87,6.758156604526885,0.001713585698648385,0.3,550
57,4.427757775379683,0.007015422297439552,0.3,551
39,3.0295184778913624,0.02485543191123141,0.3,552
102,7.923356019100486,0.001008407572896479,0.3,553
23,1.786639102346188,0.14450311782565922,0.3,554
121,9.39927527756038,0.000570626719129553,0.3,555
61,4.738477619265977,0.005595907851524272,0.3,556
52,4.0393579705218166,0.00952705909047003,0.3,557
137,10.642154653105555,0.00037719689912476997,0.3,558
115,8.93319551173094,0.000676047487598866,0.3,559
98,7.612636175214192,0.0011522580529628008,0.3,560
129,10.020714965332967,0.0004609682037037756,0.3,561
54,4.194717892464963,0.008400867563211267,0.3,562
79,6.136716916754298,0.0023634497153166936,0.3,563
105,8.156395902015205,0.0009155294961220824,0.3,564
45,3.4955982437208024,0.015426294747174189,0.3,565
25,1.9419990242893348,0.10943846058730855,0.3,566
57,4.427757775379683,0.007015422297439552,0.3,567
14,1.0875194536020274,0.7560372935188074,0.3,568
24,1.8643190633177613,0.12539085545982248,0.3,569
111,8.622475667844647,0.0007607233409183191,0.3,570
125,9.709995121446674,0.0005119999999999997,0.3,571
135,10.486794731162407,0.0003961479772003406,0.3,572
51,3.961678009550243,0.010164111423725381,0.3,573
59,4.58311769732283,0.006253598078823452,0.3,574
131,10.176074887276114,0.00043792427415697616,0.3,575
37,2.8741585559482155,0.029623128612181075,0.3,576
18,1.398239297488321,0.32713598609777417,0.3,577
23,1.786639102346188,0.14450311782565922,0.3,578
39,3.0295184778913624,0.02485543191123141,0.3,579
35,2.7187986340050685,0.035651394604417457,0.3,580
73,5.670637150924858,0.0030753447226552714,0.3,581
132,10.253754848247688,0.0004269629924593782,0.3,582
93,7.2242363703563255,0.0013720191586281086,0.3,583
48,3.7286381266355226,0.012440348491507163,0.3,584
93,7.2242363703563255,0.0013720191586281086,0.3,585
62,4.81615758023755,0.005300673317789519,0.3,586
28,2.175038907204055,0.07500839969118409,0.3,587
71,5.51527722898171,0.003373718494643336,0.3,588
82,6.369756799669018,0.0020873270267047347,0.3,589
84,6.525116721612164,0.001926219244328931,0.3,590
84,6.525116721612164,0.001926219244328931,0.3,591
66,5.126877424123844,0.004303517293805413,0.3,592
78,6.059036955782725,0.0024659711726882933,0.3,593
77,5.981356994811151,0.002574349972076794,0.3,594
130,10.098394926304541,0.0004492542179673577,0.3,595
121,9.39927527756038,0.000570626719129553,0.3,596
36,2.796478594976642,0.03245600052926631,0.3,597
26,2.0196789852609083,0.09602673833340399,0.3,598
94,7.301916331327899,0.00132396699571758,0.3,599
75,5.825997072868004,0.002810384833177332,0.3,600
53,4.11703793149339,0.008940952184894786,0.3,601
88,6.835836565498458,0.0016495333374761136,0.3,602
55,4.272397853436536,0.007902436947646262,0.3,603
