mle,alpha,seed,success
0.706737121454758,0.7,43,1
0.7950944652661752,0.8,43,1
0.5986294554979195,0.6,44,1
0.7022632245867634,0.7,44,1
0.7985669572374812,0.8,44,1
0.5866182548443717,0.6,45,1
0.6964218952649245,0.7,45,1
0.8016551441437314,0.8,45,1
0.581368144306441,0.6,46,1
0.6846911922153818,0.7,46,1
0.7934153026801162,0.8,46,1
0.6066122531612542,0.6,47,1
0.7064819357157907,0.7,47,1
0.799064396492601,0.8,47,1
0.595719121407018,0.6,48,1
0.7057993411188285,0.7,48,1
0.8021267552110366,0.8,48,1
0.6048951329463775,0.6,49,1
0.6913216969463168,0.7,49,1
0.8038790729657158,0.8,49,1
0.5926139114182424,0.6,50,1
0.7076429387885806,0.7,50,1
0.7970793944960399,0.8,50,1
0.6068407503733568,0.6,51,1
0.7127104857687588,0.7,51,1
0.8020518568927562,0.8,51,1
0.6188633419804299,0.6,52,1
0.6998230551758765,0.7,52,1
0.7937779692297776,0.8,52,1
0.6082430699768431,0.6,53,1
0.6887202775536015,0.7,53,1
0.8032482605455726,0.8,53,1
0.5438308570135181,0.6,54,1
0.7005313621969318,0.7,54,1
0.7904079654557133,0.8,54,1
0.6376762766622706,0.6,55,0
0.718051684746273,0.7,55,1
0.8040423636763286,0.8,55,1
0.6091265746325271,0.6,56,1
0.6985467021473867,0.7,56,1
0.7887017161372574,0.8,56,0
0.6030433895135988,0.6,57,1
0.7072013758459804,0.7,57,1
0.7957185763720894,0.8,57,1
0.6288970984420954,0.6,58,0
0.7090581387815164,0.7,58,1
0.7974508283394484,0.8,58,1
0.6058540868226148,0.6,59,1
0.6957695981926656,0.7,59,1
0.796264589070703,0.8,59,1
0.6067595459484788,0.6,60,1
0.7126682828522181,0.7,60,1
0.800447525624755,0.8,60,1
0.5930814935296413,0.6,61,1
0.6988128205997955,0.7,61,1
0.8001429879560734,0.8,61,1
0.6084812370113492,0.6,62,1
0.7055825025195327,0.7,62,1
0.8017718955960004,0.8,62,1
0.615349927181018,0.6,63,1
0.679180785900924,0.7,63,1
0.8022390282712707,0.8,63,1
0.6072650104078275,0.6,64,1
0.6851538475650031,0.7,64,1
0.8069751817688965,0.8,64,1
0.5705059173318466,0.6,65,1
0.7027855525734541,0.7,65,1
0.8091966312316463,0.8,65,1
0.5901135819578925,0.6,66,1
0.701531034421351,0.7,66,1
0.8003163245068463,0.8,66,1
0.608961565352388,0.6,67,1
0.6879703141057654,0.7,67,1
0.8026916533891235,0.8,67,1
0.6105152619030164,0.6,68,1
0.7043736354989873,0.7,68,1
0.7976092800100464,0.8,68,1
0.5996453105976108,0.6,69,1
0.6911098778500441,0.7,69,1
0.7988463594618114,0.8,69,1
0.5926880078649822,0.6,70,1
0.6953051452800245,0.7,70,1
0.7988536963412336,0.8,70,1
0.5911074720309368,0.6,71,1
0.7023662860807347,0.7,71,1
0.8132131484397103,0.8,71,0
0.6198764835653783,0.6,72,1
0.70777208391212,0.7,72,1
0.8049734858312431,0.8,72,1
0.582128051668927,0.6,73,1
0.6993761556553187,0.7,73,1
0.799341439946644,0.8,73,1
0.61097806531806,0.6,74,1
0.7003427222643793,0.7,74,1
0.8044638269838525,0.8,74,1
0.6117790722461403,0.6,75,1
0.706979713385159,0.7,75,1
0.8028168121509033,0.8,75,1
0.6088503101562518,0.6,76,1
0.6930996949700574,0.7,76,1
0.7991411178078284,0.8,76,1
0.6084313660945405,0.6,77,1
0.6987711553045265,0.7,77,1
0.8012471752329828,0.8,77,1
0.5955674179144114,0.6,78,1
0.6954038355090296,0.7,78,1
0.800452833048805,0.8,78,1
0.6206236218611731,0.6,79,1
0.7129529846819406,0.7,79,1
0.8003578016736554,0.8,79,1
0.5838621389279537,0.6,80,1
0.7054568981262442,0.7,80,1
0.8045591061800466,0.8,80,1
0.5878227162058873,0.6,81,1
0.6943856649390362,0.7,81,1
0.8017037066394548,0.8,81,1
0.5966354842043443,0.6,82,1
